event_id,creator_id,event_type,event_date
956,9,share_link,2024-04-02
957,271,create_link,2024-01-03
958,387,signup,2024-05-15
959,93,create_link,2024-01-02
960,454,create_link,2024-04-24
961,17,create_link,2024-02-18
962,154,share_link,2024-04-10
963,405,visit,2024-05-27
964,328,signup,2024-01-29
965,149,visit,2024-05-24
966,377,visit,2024-03-14
967,267,purchase,2024-04-14
968,422,share_link,2024-05-29
969,328,purchase,2024-01-06
970,106,share_link,2024-03-02
971,472,visit,2024-01-31
972,381,visit,2024-04-28
973,35,share_link,2024-01-12
974,119,visit,2024-01-12
975,14,visit,2024-05-23
976,14,signup,2024-01-25
977,266,purchase,2024-05-29
978,140,purchase,2024-03-31
979,294,purchase,2024-03-28
980,364,create_link,2024-03-16
981,119,signup,2024-01-18
982,238,purchase,2024-02-14
983,34,purchase,2024-04-20
984,169,signup,2024-03-20
985,10,visit,2024-03-08
986,122,purchase,2024-05-19
987,401,visit,2024-06-25
988,145,purchase,2024-06-09
989,451,share_link,2024-01-18
990,446,create_link,2024-02-23
991,223,purchase,2024-04-21
992,371,share_link,2024-04-06
993,257,signup,2024-01-27
994,268,share_link,2024-03-18
995,359,signup,2024-06-01
996,4,purchase,2024-06-10
997,426,signup,2024-03-28
998,397,share_link,2024-02-23
999,354,create_link,2024-03-27
1000,106,visit,2024-01-05
1001,85,visit,2024-05-02
1002,214,create_link,2024-06-12
1003,121,visit,2024-02-23
1004,132,purchase,2024-06-12
1005,338,purchase,2024-02-08
1006,197,share_link,2024-04-18
1007,19,share_link,2024-05-11
1008,130,signup,2024-03-14
1009,12,share_link,2024-03-05
1010,81,purchase,2024-06-16
1011,330,share_link,2024-02-06
1012,354,visit,2024-03-07
1013,262,signup,2024-04-20
1014,392,signup,2024-06-07
1015,125,purchase,2024-05-04
1016,307,share_link,2024-03-27
1017,267,visit,2024-02-16
1018,447,share_link,2024-06-03
1019,441,create_link,2024-06-27
1020,383,share_link,2024-05-27
1021,140,purchase,2024-01-13
1022,329,share_link,2024-02-13
1023,2,signup,2024-05-31
1024,8,visit,2024-05-04
1025,250,purchase,2024-04-28
1026,139,create_link,2024-05-10
1027,124,visit,2024-05-05
1028,309,visit,2024-05-17
1029,228,signup,2024-02-18
1030,10,signup,2024-05-03
1031,469,signup,2024-03-18
1032,212,purchase,2024-05-09
1033,112,share_link,2024-04-12
1034,8,visit,2024-04-14
1035,292,share_link,2024-04-29
1036,477,share_link,2024-01-31
1037,362,signup,2024-03-08
1038,460,share_link,2024-02-06
1039,253,visit,2024-01-24
1040,14,visit,2024-02-13
1041,240,create_link,2024-03-23
1042,438,purchase,2024-02-10
1043,242,share_link,2024-06-27
1044,469,purchase,2024-02-11
1045,342,purchase,2024-04-17
1046,149,purchase,2024-02-09
1047,236,purchase,2024-02-17
1048,306,visit,2024-04-22
1049,478,share_link,2024-03-24
1050,167,create_link,2024-01-04
1051,20,purchase,2024-04-17
1052,216,create_link,2024-02-29
1053,343,visit,2024-04-23
1054,135,visit,2024-06-15
1055,393,signup,2024-01-05
1056,129,purchase,2024-04-15
1057,410,signup,2024-01-06
1058,422,create_link,2024-01-14
1059,294,share_link,2024-05-05
1060,246,signup,2024-05-19
1061,189,visit,2024-03-02
1062,44,purchase,2024-01-27
1063,86,create_link,2024-02-23
1064,44,visit,2024-03-30
1065,330,share_link,2024-01-12
1066,375,purchase,2024-05-15
1067,446,share_link,2024-03-14
1068,378,share_link,2024-05-23
1069,390,purchase,2024-06-28
1070,145,purchase,2024-01-26
1071,51,share_link,2024-05-15
1072,242,create_link,2024-02-14
1073,294,purchase,2024-03-24
1074,408,visit,2024-05-26
1075,51,signup,2024-05-24
1076,266,create_link,2024-04-12
1077,120,purchase,2024-05-03
1078,200,purchase,2024-05-02
1079,405,create_link,2024-04-25
1080,248,signup,2024-06-05
1081,70,share_link,2024-01-14
1082,341,visit,2024-01-17
1083,57,purchase,2024-01-13
1084,382,signup,2024-04-02
1085,39,visit,2024-03-03
1086,472,create_link,2024-02-02
1087,289,purchase,2024-01-29
1088,443,share_link,2024-02-06
1089,18,create_link,2024-04-12
1090,440,purchase,2024-06-22
1091,220,signup,2024-01-24
1092,313,visit,2024-05-21
1093,244,visit,2024-05-12
1094,352,purchase,2024-05-04
1095,460,create_link,2024-02-22
1096,304,share_link,2024-03-28
1097,298,signup,2024-04-07
1098,283,purchase,2024-04-23
1099,74,signup,2024-04-04
1100,110,visit,2024-06-06
1101,180,share_link,2024-04-29
1102,426,signup,2024-03-13
1103,32,purchase,2024-06-04
1104,234,share_link,2024-04-15
1105,282,create_link,2024-01-26
1106,25,purchase,2024-01-18
1107,331,signup,2024-06-12
1108,279,share_link,2024-05-15
1109,226,purchase,2024-05-25
1110,57,share_link,2024-02-27
1111,180,share_link,2024-06-08
1112,232,share_link,2024-04-02
1113,382,signup,2024-02-18
1114,343,purchase,2024-06-24
1115,477,visit,2024-03-11
1116,287,visit,2024-03-05
1117,64,signup,2024-02-02
1118,455,signup,2024-02-19
1119,232,share_link,2024-01-04
1120,289,purchase,2024-04-28
1121,213,purchase,2024-03-24
1122,258,create_link,2024-04-26
1123,18,create_link,2024-06-12
1124,175,visit,2024-04-11
1125,417,create_link,2024-06-04
1126,229,create_link,2024-05-10
1127,226,visit,2024-01-06
1128,84,visit,2024-06-21
1129,291,create_link,2024-01-23
1130,435,purchase,2024-05-14
1131,370,create_link,2024-04-29
1132,246,share_link,2024-03-01
1133,402,share_link,2024-04-09
1134,110,share_link,2024-03-05
1135,254,signup,2024-05-13
1136,88,share_link,2024-01-24
1137,72,purchase,2024-02-06
1138,381,signup,2024-02-14
1139,30,signup,2024-06-27
1140,172,share_link,2024-04-09
1141,309,create_link,2024-04-11
1142,394,visit,2024-06-21
1143,343,create_link,2024-03-03
1144,436,create_link,2024-01-29
1145,177,signup,2024-04-10
1146,139,signup,2024-04-18
1147,194,signup,2024-04-05
1148,186,purchase,2024-06-01
1149,218,purchase,2024-01-10
1150,164,visit,2024-02-04
1151,161,signup,2024-02-24
1152,431,share_link,2024-06-01
1153,13,signup,2024-06-21
1154,296,purchase,2024-04-05
1155,89,signup,2024-05-02
1156,324,purchase,2024-01-12
1157,42,signup,2024-01-04
1158,403,share_link,2024-04-15
1159,210,visit,2024-03-30
1160,229,share_link,2024-03-07
1161,350,purchase,2024-05-24
1162,275,create_link,2024-03-05
1163,442,share_link,2024-03-22
1164,279,signup,2024-04-14
1165,251,visit,2024-03-24
1166,310,signup,2024-04-14
1167,208,signup,2024-04-24
1168,321,share_link,2024-01-28
1169,140,visit,2024-01-16
1170,280,create_link,2024-01-21
1171,34,signup,2024-03-17
1172,309,visit,2024-02-11
1173,392,create_link,2024-02-23
1174,18,signup,2024-02-01
1175,57,visit,2024-04-23
1176,112,share_link,2024-02-07
1177,5,signup,2024-04-23
1178,410,signup,2024-06-14
1179,414,visit,2024-04-19
1180,182,signup,2024-04-12
1181,13,create_link,2024-03-17
1182,339,signup,2024-06-23
1183,285,purchase,2024-05-19
1184,259,create_link,2024-02-22
1185,90,visit,2024-06-09
1186,104,create_link,2024-06-04
1187,379,purchase,2024-04-30
1188,186,purchase,2024-01-03
1189,250,signup,2024-06-02
1190,255,signup,2024-02-23
1191,76,share_link,2024-02-09
1192,386,create_link,2024-03-08
1193,459,share_link,2024-04-23
1194,108,purchase,2024-06-23
1195,156,signup,2024-05-09
1196,82,signup,2024-02-11
1197,77,signup,2024-06-10
1198,485,visit,2024-04-03
1199,470,purchase,2024-05-28
1200,460,signup,2024-04-10
1201,258,purchase,2024-06-20
1202,127,signup,2024-05-03
1203,485,create_link,2024-01-02
1204,391,purchase,2024-03-31
1205,282,share_link,2024-02-28
1206,474,visit,2024-04-07
1207,88,share_link,2024-01-16
1208,204,purchase,2024-05-27
1209,16,signup,2024-06-02
1210,151,purchase,2024-01-16
1211,424,visit,2024-04-17
1212,254,purchase,2024-01-23
1213,188,signup,2024-02-11
1214,329,share_link,2024-02-06
1215,32,create_link,2024-03-12
1216,271,share_link,2024-05-13
1217,485,signup,2024-06-13
1218,397,signup,2024-04-25
1219,5,visit,2024-05-29
1220,459,purchase,2024-01-06
1221,330,purchase,2024-02-01
1222,308,share_link,2024-05-24
1223,333,create_link,2024-02-07
1224,169,create_link,2024-05-24
1225,181,visit,2024-02-06
1226,366,signup,2024-05-30
1227,178,visit,2024-06-25
1228,143,purchase,2024-06-25
1229,362,signup,2024-03-01
1230,248,visit,2024-03-17
1231,127,share_link,2024-06-08
1232,263,purchase,2024-05-06
1233,40,create_link,2024-03-26
1234,412,visit,2024-01-07
1235,416,purchase,2024-05-29
1236,355,purchase,2024-03-25
1237,255,create_link,2024-01-06
1238,143,create_link,2024-05-21
1239,240,create_link,2024-05-23
1240,228,visit,2024-01-03
1241,341,create_link,2024-05-16
1242,198,share_link,2024-02-16
1243,65,purchase,2024-03-25
1244,388,create_link,2024-04-03
1245,11,purchase,2024-06-18
1246,108,signup,2024-06-18
1247,26,signup,2024-01-23
1248,445,create_link,2024-01-03
1249,421,purchase,2024-05-08
1250,151,signup,2024-03-07
1251,221,create_link,2024-03-11
1252,341,purchase,2024-05-10
1253,496,create_link,2024-06-25
1254,237,purchase,2024-03-07
1255,237,signup,2024-02-24
1256,497,create_link,2024-05-11
1257,219,signup,2024-01-31
1258,487,create_link,2024-03-06
1259,424,visit,2024-04-10
1260,461,signup,2024-03-04
1261,151,signup,2024-01-31
1262,123,share_link,2024-04-26
1263,144,signup,2024-03-06
1264,478,purchase,2024-06-07
1265,189,create_link,2024-02-16
1266,255,visit,2024-01-22
1267,68,purchase,2024-04-03
1268,104,purchase,2024-03-23
1269,336,purchase,2024-02-15
1270,159,purchase,2024-03-29
1271,309,visit,2024-04-28
1272,362,share_link,2024-02-15
1273,409,signup,2024-01-01
1274,300,purchase,2024-04-05
1275,396,signup,2024-06-01
1276,90,signup,2024-03-01
1277,357,purchase,2024-04-14
1278,256,share_link,2024-03-21
1279,496,signup,2024-01-14
1280,353,create_link,2024-02-14
1281,220,signup,2024-03-17
1282,9,purchase,2024-06-15
1283,12,visit,2024-03-06
1284,325,signup,2024-02-01
1285,438,share_link,2024-04-05
1286,244,create_link,2024-02-27
1287,182,create_link,2024-04-13
1288,284,visit,2024-02-25
1289,312,visit,2024-05-13
1290,99,signup,2024-03-07
1291,197,purchase,2024-06-26
1292,482,share_link,2024-04-27
1293,366,create_link,2024-02-07
1294,226,visit,2024-05-10
1295,333,share_link,2024-04-21
1296,103,purchase,2024-05-12
1297,106,create_link,2024-05-31
1298,365,create_link,2024-02-23
1299,368,purchase,2024-02-03
1300,58,create_link,2024-02-08
1301,78,purchase,2024-04-21
1302,75,create_link,2024-03-28
1303,42,signup,2024-02-17
1304,422,purchase,2024-02-18
1305,324,share_link,2024-02-03
1306,181,signup,2024-04-09
1307,33,share_link,2024-05-14
1308,71,create_link,2024-01-18
1309,56,share_link,2024-03-10
1310,105,signup,2024-04-23
1311,200,purchase,2024-02-03
1312,101,visit,2024-02-20
1313,256,share_link,2024-04-14
1314,307,visit,2024-04-02
1315,74,share_link,2024-05-21
1316,171,share_link,2024-03-09
1317,377,purchase,2024-03-29
1318,143,create_link,2024-04-12
1319,166,signup,2024-05-15
1320,399,signup,2024-05-22
1321,261,signup,2024-03-23
1322,221,create_link,2024-01-11
1323,83,visit,2024-05-27
1324,182,signup,2024-02-05
1325,307,visit,2024-03-22
1326,10,create_link,2024-05-21
1327,396,create_link,2024-02-07
1328,4,purchase,2024-03-29
1329,351,signup,2024-01-01
1330,402,purchase,2024-04-13
1331,336,signup,2024-03-05
1332,488,create_link,2024-01-01
1333,292,create_link,2024-05-04
1334,281,share_link,2024-02-29
1335,215,share_link,2024-01-25
1336,460,create_link,2024-03-31
1337,98,create_link,2024-05-17
1338,420,visit,2024-02-19
1339,101,visit,2024-05-19
1340,451,purchase,2024-04-01
1341,9,share_link,2024-02-01
1342,61,share_link,2024-02-02
1343,309,create_link,2024-01-26
1344,146,create_link,2024-02-11
1345,427,purchase,2024-06-26
1346,419,share_link,2024-03-01
1347,63,visit,2024-02-10
1348,121,signup,2024-05-09
1349,226,purchase,2024-04-08
1350,105,signup,2024-04-07
1351,462,visit,2024-01-31
1352,260,visit,2024-05-30
1353,349,signup,2024-04-24
1354,425,purchase,2024-06-04
1355,255,signup,2024-05-26
1356,429,purchase,2024-02-17
1357,434,purchase,2024-01-02
1358,207,create_link,2024-05-18
1359,28,share_link,2024-06-20
1360,170,share_link,2024-04-10
1361,336,visit,2024-05-07
1362,76,create_link,2024-02-28
1363,116,share_link,2024-04-29
1364,69,purchase,2024-02-07
1365,354,purchase,2024-06-01
1366,234,signup,2024-04-16
1367,1,signup,2024-01-21
1368,167,purchase,2024-02-11
1369,352,purchase,2024-06-12
1370,218,signup,2024-05-16
1371,273,share_link,2024-05-19
1372,368,visit,2024-01-10
1373,251,signup,2024-05-12
1374,347,share_link,2024-02-02
1375,344,share_link,2024-03-09
1376,419,share_link,2024-03-20
1377,174,create_link,2024-04-10
1378,170,create_link,2024-01-29
1379,246,share_link,2024-05-25
1380,423,purchase,2024-05-13
1381,90,create_link,2024-02-22
1382,49,signup,2024-06-08
1383,446,create_link,2024-05-03
1384,294,purchase,2024-02-11
1385,407,visit,2024-02-16
1386,150,create_link,2024-06-07
1387,132,share_link,2024-01-11
1388,433,share_link,2024-06-02
1389,59,share_link,2024-06-03
1390,457,visit,2024-03-23
1391,324,purchase,2024-04-18
1392,199,signup,2024-01-27
1393,215,purchase,2024-03-02
1394,386,visit,2024-05-27
1395,49,share_link,2024-05-10
1396,472,purchase,2024-05-23
1397,232,signup,2024-04-12
1398,247,share_link,2024-02-13
1399,382,signup,2024-04-02
1400,479,create_link,2024-01-30
1401,239,signup,2024-06-16
1402,415,share_link,2024-04-28
1403,367,create_link,2024-01-29
1404,168,share_link,2024-01-30
1405,48,share_link,2024-04-13
1406,51,create_link,2024-04-19
1407,299,signup,2024-02-01
1408,98,visit,2024-05-17
1409,439,visit,2024-02-20
1410,216,visit,2024-05-15
1411,177,visit,2024-06-27
1412,380,purchase,2024-02-05
1413,474,visit,2024-02-24
1414,80,create_link,2024-06-11
1415,185,visit,2024-02-05
1416,367,share_link,2024-02-25
1417,461,visit,2024-02-05
1418,399,signup,2024-03-29
1419,27,create_link,2024-03-02
1420,452,create_link,2024-04-18
1421,464,purchase,2024-03-27
1422,448,share_link,2024-06-01
1423,478,create_link,2024-03-04
1424,492,signup,2024-02-26
1425,414,visit,2024-04-22
1426,420,create_link,2024-03-10
1427,195,signup,2024-06-28
1428,214,visit,2024-01-20
1429,369,purchase,2024-02-23
1430,342,create_link,2024-01-01
1431,114,create_link,2024-03-30
1432,242,signup,2024-05-17
1433,124,share_link,2024-05-30
1434,305,purchase,2024-06-27
1435,76,share_link,2024-04-22
1436,311,create_link,2024-05-31
1437,469,share_link,2024-01-13
1438,312,visit,2024-06-05
1439,196,purchase,2024-04-19
1440,351,share_link,2024-03-31
1441,44,visit,2024-04-04
1442,415,signup,2024-02-12
1443,186,share_link,2024-05-17
1444,343,purchase,2024-06-07
1445,246,visit,2024-03-14
1446,437,share_link,2024-01-14
1447,84,signup,2024-04-08
1448,207,share_link,2024-04-18
1449,151,visit,2024-06-10
1450,156,share_link,2024-05-24
1451,16,purchase,2024-05-28
1452,165,create_link,2024-04-05
1453,405,visit,2024-02-27
1454,463,visit,2024-05-15
1455,145,visit,2024-04-05
1456,498,visit,2024-02-07
1457,37,share_link,2024-06-02
1458,333,purchase,2024-03-04
1459,403,signup,2024-06-06
1460,414,purchase,2024-01-09
1461,45,visit,2024-04-30
1462,402,share_link,2024-02-01
1463,206,share_link,2024-01-11
1464,62,visit,2024-06-10
1465,420,share_link,2024-04-14
1466,356,visit,2024-05-25
1467,468,purchase,2024-05-26
1468,308,create_link,2024-03-22
1469,19,share_link,2024-02-06
1470,365,visit,2024-03-22
1471,300,visit,2024-01-12
1472,7,share_link,2024-01-04
1473,249,signup,2024-02-12
1474,428,visit,2024-06-03
1475,117,share_link,2024-02-20
1476,68,visit,2024-01-05
1477,34,signup,2024-05-13
1478,194,create_link,2024-03-27
1479,325,signup,2024-04-15
1480,55,purchase,2024-02-25
1481,266,share_link,2024-04-19
1482,480,signup,2024-03-08
1483,42,create_link,2024-04-05
1484,297,visit,2024-02-13
1485,461,share_link,2024-05-22
1486,231,signup,2024-03-30
1487,453,create_link,2024-02-11
1488,378,signup,2024-05-18
1489,394,purchase,2024-03-13
1490,10,share_link,2024-01-11
1491,358,visit,2024-06-03
1492,475,create_link,2024-02-27
1493,444,signup,2024-05-07
1494,128,share_link,2024-01-21
1495,179,signup,2024-01-21
1496,405,share_link,2024-03-12
1497,392,purchase,2024-05-08
1498,193,signup,2024-04-11
1499,92,purchase,2024-01-13
1500,369,create_link,2024-03-13
1501,231,purchase,2024-01-06
1502,78,share_link,2024-04-21
1503,85,create_link,2024-01-17
1504,30,signup,2024-03-13
1505,213,signup,2024-01-12
1506,49,share_link,2024-03-26
1507,265,visit,2024-06-28
1508,145,visit,2024-05-01
1509,69,signup,2024-03-10
1510,58,share_link,2024-04-17
1511,185,visit,2024-02-21
1512,62,purchase,2024-02-06
1513,479,signup,2024-04-26
1514,308,purchase,2024-01-03
1515,445,share_link,2024-01-08
1516,296,purchase,2024-05-17
1517,166,visit,2024-02-16
1518,171,visit,2024-06-17
1519,63,create_link,2024-03-04
1520,147,signup,2024-02-11
1521,484,share_link,2024-02-12
1522,306,signup,2024-05-04
1523,161,purchase,2024-05-16
1524,141,share_link,2024-01-14
1525,334,share_link,2024-03-31
1526,97,visit,2024-05-11
1527,446,purchase,2024-01-02
1528,221,visit,2024-04-24
1529,43,visit,2024-01-01
1530,433,create_link,2024-03-15
1531,292,visit,2024-03-05
1532,378,signup,2024-06-22
1533,108,share_link,2024-05-04
1534,266,visit,2024-05-14
1535,95,signup,2024-03-06
1536,262,purchase,2024-05-22
1537,313,share_link,2024-03-12
1538,385,purchase,2024-04-25
1539,71,signup,2024-04-30
1540,442,purchase,2024-02-16
1541,219,purchase,2024-03-30
1542,21,purchase,2024-02-09
1543,92,visit,2024-02-11
1544,127,visit,2024-06-27
1545,80,visit,2024-02-04
1546,312,share_link,2024-02-10
1547,238,signup,2024-03-25
1548,471,visit,2024-05-03
1549,372,purchase,2024-02-26
1550,404,purchase,2024-02-07
1551,486,purchase,2024-04-05
1552,182,purchase,2024-05-15
1553,25,create_link,2024-03-03
1554,156,share_link,2024-03-27
1555,5,signup,2024-05-11
1556,120,signup,2024-06-24
1557,277,visit,2024-02-21
1558,18,create_link,2024-02-07
1559,431,signup,2024-03-27
1560,198,share_link,2024-01-05
1561,57,purchase,2024-04-29
1562,93,visit,2024-03-10
1563,19,share_link,2024-04-22
1564,384,signup,2024-01-24
1565,353,create_link,2024-03-26
1566,193,visit,2024-05-24
1567,237,signup,2024-01-26
1568,387,visit,2024-01-03
1569,426,signup,2024-01-02
1570,277,purchase,2024-04-01
1571,227,create_link,2024-01-02
1572,233,purchase,2024-05-29
1573,40,signup,2024-03-11
1574,323,share_link,2024-01-04
1575,153,purchase,2024-02-07
1576,127,share_link,2024-04-12
1577,237,signup,2024-03-10
1578,486,create_link,2024-02-21
1579,493,share_link,2024-01-31
1580,55,signup,2024-06-02
1581,468,share_link,2024-02-05
1582,436,purchase,2024-06-02
1583,172,signup,2024-06-04
1584,109,purchase,2024-05-12
1585,354,visit,2024-04-24
1586,469,signup,2024-03-14
1587,184,share_link,2024-01-18
1588,439,visit,2024-01-15
1589,368,purchase,2024-04-06
1590,471,purchase,2024-01-05
1591,198,share_link,2024-02-06
1592,371,visit,2024-04-13
1593,373,create_link,2024-03-26
1594,461,share_link,2024-05-29
1595,497,purchase,2024-06-28
1596,87,signup,2024-01-15
1597,201,visit,2024-01-17
1598,337,create_link,2024-02-20
1599,322,signup,2024-02-14
1600,275,visit,2024-05-01
1601,211,share_link,2024-06-04
